bag_number,push_button,input_value,output_value
1046,0,0.6512371315077213,0.0
1046,1,0.19937292685569175,0.19937292685569175
1046,0,0.25968371997103845,0.25968371997103845
1047,0,0.4758450779856682,0.0
1047,0,0.04383502891676394,0.0
1047,0,0.27937258843903,0.0
1047,1,0.2873620975700888,0.2873620975700888
1047,1,0.807362287172109,0.0
1047,0,0.8260544966173071,0.0
1047,0,0.6164249999723584,0.0
1047,0,0.8539896524594925,0.0
1047,0,0.7044301938775721,0.0
1047,1,0.8425860421026511,0.8425860421026511
1047,0,0.9923556722856409,0.9923556722856409
1047,1,0.08933425251905647,0.0
1047,1,0.180801323397497,0.180801323397497
1048,1,0.608667508235864,0.608667508235864
1048,0,0.5609997684729094,0.5609997684729094
1048,0,0.7725956669935943,0.7725956669935943
1048,0,0.44610509304927703,0.44610509304927703
1048,0,0.8370607751636202,0.8370607751636202
1048,0,0.6867493926251759,0.6867493926251759
1048,1,0.13695216301309665,0.0
1048,0,0.1368820965947869,0.0
1048,0,0.6275069025045295,0.0
1048,0,0.28620214976350133,0.0
1048,0,0.701598829888436,0.0
1049,1,0.3373111409794538,0.3373111409794538
1049,0,0.42588770294256983,0.42588770294256983
1049,1,0.19632636536439796,0.0
1049,1,0.7057620891064935,0.7057620891064935
1049,0,0.7398363019261118,0.7398363019261118
1049,0,0.19117045546167388,0.19117045546167388
1049,0,0.22669643061388312,0.22669643061388312
1049,0,0.7587359185157395,0.7587359185157395
1049,0,0.8848078320190523,0.8848078320190523
1049,1,0.8605872890001324,0.0
1049,0,0.5179332340550027,0.0
1049,0,0.767720294047145,0.0
1049,0,0.8773703899513585,0.0
1049,0,0.5457416400424786,0.0
1049,0,0.6478110391506842,0.0
1049,0,0.9397419430331628,0.0
1049,0,0.4807968354274301,0.0
1050,0,0.9934847239407544,0.0
1050,1,0.03019554010149139,0.03019554010149139
1050,1,0.2207858471667804,0.0
1050,0,0.22975453836036075,0.0
1050,0,0.7018181866606189,0.0
1050,0,0.7178227202064625,0.0
1050,0,0.2220920460324498,0.0
1050,0,0.8594184841244014,0.0
1050,0,0.9270355434246423,0.0
1050,0,0.734718156490737,0.0
1050,0,0.4450518863450791,0.0
1050,0,0.4162232404807298,0.0
1050,0,0.24960508788464586,0.0
1050,0,0.9460888472436856,0.0
1050,0,0.28436620727390693,0.0
1050,0,0.9515701878353121,0.0
1051,1,0.915097498666487,0.915097498666487
1051,0,0.8816122855573335,0.8816122855573335
1051,0,0.8664388428431964,0.8664388428431964
1051,0,0.4271139588560319,0.4271139588560319
1051,0,0.5792760889235374,0.5792760889235374
1051,0,0.32722965834117645,0.32722965834117645
1051,0,0.5769377608911548,0.5769377608911548
1051,0,0.4007733738513751,0.4007733738513751
1051,1,0.524742278720963,0.0
1051,0,0.27343954218314126,0.0
1051,1,0.11529610567465032,0.11529610567465032
1051,1,0.6679005767811157,0.0
1051,0,0.0748042600820189,0.0
1052,0,0.3807182799248655,0.0
1052,0,0.47689635311291934,0.0
1052,0,0.6298322682318581,0.0
1052,0,0.4018412848185471,0.0
1052,0,0.5319038865679343,0.0
1052,0,0.32161386512479506,0.0
1052,1,0.7120375820704837,0.7120375820704837
1052,0,0.6329425553361137,0.6329425553361137
1052,0,0.6225777381827663,0.6225777381827663
1052,1,0.1678877922827977,0.0
1053,0,0.5409677904464916,0.0
1053,1,0.9395013487135272,0.9395013487135272
1053,0,0.4911785677558177,0.4911785677558177
1053,0,0.1864677320106296,0.1864677320106296
1053,0,0.09895224434703964,0.09895224434703964
1053,0,0.6822924302331467,0.6822924302331467
1053,0,0.3879576665524922,0.3879576665524922
1053,0,0.7487575437278371,0.7487575437278371
1053,0,0.6720721790019353,0.6720721790019353
1053,1,0.6149331621456148,0.0
1053,0,0.6076788770692768,0.0
1053,1,0.32964629927473454,0.32964629927473454
1053,0,0.0935732181135488,0.0935732181135488
1054,0,0.9946205828857907,0.0
1054,0,0.693160989786694,0.0
1054,0,0.5460112302487807,0.0
1054,1,0.9539784735540157,0.9539784735540157
1054,0,0.42311605121452944,0.42311605121452944
1054,1,0.17518665868673644,0.0
1054,1,0.02254322699251643,0.02254322699251643
1054,0,0.5824355130475889,0.5824355130475889
1054,1,0.6107709699720707,0.0
1054,0,0.634802921197719,0.0
1054,0,0.07978261884238158,0.0
1054,0,0.9864709123182537,0.0
1054,0,0.0764336269052509,0.0
1054,0,0.5699401961194835,0.0
1054,0,0.09291643926135462,0.0
1054,1,0.09173443669053072,0.09173443669053072
1054,0,0.838437629403073,0.838437629403073
1054,0,0.39163058076666113,0.39163058076666113
1055,1,0.5176605958577238,0.5176605958577238
1055,0,0.7648626433162692,0.7648626433162692
1055,1,0.26003890404180174,0.0
1055,0,0.5377199880584931,0.0
1055,0,0.6391433982345912,0.0
1055,0,0.29404709740351787,0.0
1055,1,0.46368917502033724,0.46368917502033724
1055,0,0.6961827510768664,0.6961827510768664
1055,0,0.8099811023472934,0.8099811023472934
1055,0,0.46633091828709805,0.46633091828709805
1055,0,0.6546132659485409,0.6546132659485409
1055,0,0.45314759994213294,0.45314759994213294
1056,0,0.891608209091474,0.0
1056,0,0.7373708410629242,0.0
1056,0,0.06512539364476944,0.0
1056,0,0.8221267422139303,0.0
1056,0,0.5489068247338845,0.0
1056,0,0.4604644784142081,0.0
1056,0,0.834416333250283,0.0
1056,0,0.18547933755546708,0.0
1056,0,0.8428204034794049,0.0
1056,1,0.2350456794043031,0.2350456794043031
1056,0,0.6859535049862686,0.6859535049862686
1056,0,0.11061263853073522,0.11061263853073522
1057,1,0.030741003942950762,0.030741003942950762
1057,0,0.6741366869497897,0.6741366869497897
1057,1,0.9511255371165993,0.0
1057,0,0.3461019834786454,0.0
1057,0,0.6222061626263636,0.0
1057,0,0.37175861992562653,0.0
1057,0,0.7463199021314724,0.0
1057,0,0.8009145886885395,0.0
1057,0,0.44273856639002007,0.0
1057,0,0.07070475136566001,0.0
1057,1,0.4340933050595608,0.4340933050595608
1057,0,0.950439057360609,0.950439057360609
1057,0,0.33041360498206374,0.33041360498206374
1057,0,0.4874205330507553,0.4874205330507553
1058,0,0.6531093859076932,0.0
1058,0,0.017086543155844014,0.0
1058,0,0.8607849030452421,0.0
1058,0,0.11283935789621657,0.0
1058,1,0.5784576513552695,0.5784576513552695
1058,0,0.4879449590519631,0.4879449590519631
1058,0,0.08977886169175386,0.08977886169175386
1058,1,0.28403999288901194,0.0
1058,0,0.8040603906580343,0.0
1058,0,0.7349737151230088,0.0
1058,0,0.4043801928155648,0.0
1059,0,0.9726001409521065,0.0
1059,0,0.3149311602130518,0.0
1059,0,0.6343836688072588,0.0
1059,0,0.32817262167887673,0.0
1059,0,0.6464550887988574,0.0
1059,0,0.1492769493895203,0.0
1059,1,0.45698314203455903,0.45698314203455903
1059,1,0.21067372483354752,0.0
1059,0,0.41721844340870684,0.0
1059,0,0.4931875382832377,0.0
1059,0,0.9395026080614043,0.0
1059,0,0.8332634478427668,0.0
1059,0,0.5609463512913693,0.0
1059,0,0.9575597409210586,0.0
1059,0,0.6841972556141303,0.0
1059,0,0.5746521929945086,0.0
1059,0,0.4280269185571224,0.0
1059,0,0.008357033365359423,0.0
1060,1,0.24214122622168233,0.24214122622168233
1060,0,0.05963962823224589,0.05963962823224589
1060,0,0.41336089609905347,0.41336089609905347
1060,0,0.6161647844455845,0.6161647844455845
1060,1,0.5304021600183396,0.0
1060,0,0.8607929738344537,0.0
1060,0,0.4006505715379618,0.0
1060,0,0.9123653134948265,0.0
1060,1,0.5622531524646345,0.5622531524646345
1060,1,0.09445585067714202,0.0
1061,0,0.8870557802069408,0.0
1061,0,0.671266182259765,0.0
1061,0,0.8776832035744706,0.0
1061,0,0.5570743238627459,0.0
1061,1,0.09337689677444316,0.09337689677444316
1061,1,0.4804292128289118,0.0
1061,0,0.6912433180873069,0.0
1061,0,0.91076431988976,0.0
1061,1,0.6514194344687795,0.6514194344687795
1061,1,0.17677289592236112,0.0
1061,0,0.909567457897593,0.0
1061,1,0.04025826494576368,0.04025826494576368
1061,0,0.12783164544049463,0.12783164544049463
1061,0,0.8622918970814283,0.8622918970814283
1062,0,0.8438760539903133,0.0
1062,0,0.3374947456545626,0.0
1062,0,0.8815449731506521,0.0
1062,1,0.6140713993982555,0.6140713993982555
1062,1,0.6678341054396072,0.0
1062,1,0.8082773127976842,0.8082773127976842
1062,0,0.5405404585538804,0.5405404585538804
1062,1,0.8149885854565962,0.0
1062,0,0.9102295632314494,0.0
1062,0,0.08990751657499196,0.0
1062,0,0.09658036300581918,0.0
1062,1,0.38025766454842924,0.38025766454842924
1063,0,0.0675603852462916,0.0
1063,0,0.8528331905426847,0.0
1063,1,0.25103560254224155,0.25103560254224155
1063,1,0.6498980405448854,0.0
1063,1,0.9634702380694325,0.9634702380694325
1063,0,0.6395514720929837,0.6395514720929837
1063,0,0.34497862010201186,0.34497862010201186
1063,0,0.11871261887368323,0.11871261887368323
1063,0,0.3449266108110094,0.3449266108110094
1063,0,0.4547199186283877,0.4547199186283877
1063,0,0.35796652034161724,0.35796652034161724
1063,1,0.9443757934741449,0.0
1063,0,0.7465236464173995,0.0
1063,0,0.6300453825860145,0.0
1063,1,0.8172702483608657,0.8172702483608657
1064,0,0.11643684302499291,0.0
1064,0,0.2112339204889011,0.0
1064,0,0.504124943844729,0.0
1064,1,0.05179518314414744,0.05179518314414744
1064,0,0.5180152781389018,0.5180152781389018
1064,1,0.6467554578465653,0.0
1064,0,0.7403559943601142,0.0
1064,1,0.8840556255457809,0.8840556255457809
1064,0,0.9826942224221752,0.9826942224221752
1064,0,0.7511606669878641,0.7511606669878641
1065,1,0.17255777255716875,0.17255777255716875
1065,0,0.33255378479021014,0.33255378479021014
1065,0,0.19095108829753815,0.19095108829753815
1065,0,0.07087495411110889,0.07087495411110889
1065,0,0.1560056260090057,0.1560056260090057
1065,1,0.9520615135618262,0.0
1065,0,0.30810798472458123,0.0
1065,0,0.23376835951180097,0.0
1065,0,0.025438193660952235,0.0
1065,0,0.40939541571963,0.0
1065,0,0.618378948994544,0.0
1065,0,0.8944683045878096,0.0
1065,0,0.537343372160953,0.0
1065,0,0.022172975021300334,0.0
1066,0,0.9116509690977191,0.0
1066,0,0.9500578857679034,0.0
1066,0,0.47130250115303984,0.0
1066,1,0.8273082687540215,0.8273082687540215
1066,0,0.12392712404185613,0.12392712404185613
1066,0,0.8824150970301127,0.8824150970301127
1066,0,0.7364276505745099,0.7364276505745099
1066,0,0.47227352751998,0.47227352751998
1066,0,0.050727476706190044,0.050727476706190044
1066,0,0.23858055025986757,0.23858055025986757
1066,0,0.47430850729767005,0.47430850729767005
1066,1,0.8880548116946246,0.0
1066,0,0.5976552879538314,0.0
1066,0,0.6203324334967875,0.0
1066,1,0.6355669568747363,0.6355669568747363
1067,0,0.814245100629186,0.0
1067,0,0.8849680783320487,0.0
1067,0,0.5519349280555768,0.0
1067,0,0.17342573045522036,0.0
1067,0,0.9420896611856218,0.0
1067,0,0.868052247939283,0.0
1067,0,0.8477102257484329,0.0
1067,0,0.7429636657610192,0.0
1067,0,0.9614730067276177,0.0
1067,0,0.7595159079496466,0.0
1068,0,0.9581920825632663,0.0
1068,0,0.5896443740257347,0.0
1068,0,0.5257193473462647,0.0
1068,0,0.5938321772489524,0.0
1068,0,0.9507283326020237,0.0
1068,0,0.24522968905213982,0.0
1068,0,0.5330401108219884,0.0
1068,0,0.6134880279868953,0.0
1068,0,0.5135418331009755,0.0
1068,0,0.7204407903641866,0.0
1068,0,0.8420676162803888,0.0
1068,1,0.11417266132270798,0.11417266132270798
1068,1,0.43788837193019214,0.0
1068,0,0.440531531745199,0.0
1068,0,0.4322767626599471,0.0
1068,0,0.7562366022490224,0.0
1068,0,0.6304883345338831,0.0
1069,0,0.1431562753422041,0.0
1069,0,0.7823861690642907,0.0
1069,0,0.35642617290664314,0.0
1069,0,0.5070322700166964,0.0
1069,0,0.4766969338006518,0.0
1069,0,0.9716541329738649,0.0
1069,1,0.9294022231269427,0.9294022231269427
1069,0,0.21856516902664858,0.21856516902664858
1069,0,0.6961711916167433,0.6961711916167433
1069,1,0.22091523470901153,0.0
1069,0,0.35944974415641506,0.0
1069,0,0.25743413192365006,0.0
1069,0,0.10590392865880394,0.0
1069,0,0.3049407023731675,0.0
1069,0,0.3811213051688612,0.0
1070,0,0.18267116472835332,0.0
1070,0,0.6499087342077468,0.0
1070,0,0.6542378548063725,0.0
1070,0,0.3971088473476847,0.0
1070,0,0.5003952701650873,0.0
1070,0,0.1114017954830191,0.0
1070,0,0.19817775428954976,0.0
1070,0,0.5182120517670367,0.0
1070,0,0.1459348168447563,0.0
1070,1,0.990744478134286,0.990744478134286
1070,0,0.49849062543673384,0.49849062543673384
1071,1,0.7913824811019385,0.7913824811019385
1071,0,0.47144631874803744,0.47144631874803744
1071,0,0.6083661433555071,0.6083661433555071
1071,0,0.549468513226747,0.549468513226747
1071,0,0.9113860015352309,0.9113860015352309
1071,0,0.8599484046087527,0.8599484046087527
1071,0,0.3874978378755428,0.3874978378755428
1071,0,0.8487983593462672,0.8487983593462672
1071,0,0.10721123400009203,0.10721123400009203
1071,0,0.9040346033679183,0.9040346033679183
1071,1,0.5971889153029726,0.0
1071,0,0.9313366683955087,0.0
1071,1,0.7588262113130835,0.7588262113130835
1071,0,0.5887651076347208,0.5887651076347208
1071,0,0.9739700782928091,0.9739700782928091
1071,1,0.5692832474026982,0.0
1071,0,0.4218758156314212,0.0
1072,1,0.3236069261918918,0.3236069261918918
1072,0,0.8810963875687289,0.8810963875687289
1072,0,0.7964703419715845,0.7964703419715845
1072,0,0.1653781039313229,0.1653781039313229
1072,0,0.12855257578190082,0.12855257578190082
1072,0,0.39900944970540686,0.39900944970540686
1072,1,0.5083406674061018,0.0
1072,1,0.21834842198507665,0.21834842198507665
1072,0,0.34889704135033983,0.34889704135033983
1072,1,0.6747291362607429,0.0
1072,0,0.04622924601252343,0.0
1072,1,0.9185857955797873,0.9185857955797873
1072,0,0.7598098512301912,0.7598098512301912
1072,0,0.2059285815424785,0.2059285815424785
1072,0,0.9665648489277789,0.9665648489277789
1072,0,0.5812869680483097,0.5812869680483097
1072,0,0.8535488609369695,0.8535488609369695
1073,1,0.7211750998670137,0.7211750998670137
1073,0,0.043452546669082937,0.043452546669082937
1073,0,0.9237735434934482,0.9237735434934482
1073,0,0.19290120308282122,0.19290120308282122
1073,0,0.8978856199021318,0.8978856199021318
1073,0,0.4477880626637396,0.4477880626637396
1073,0,0.5101976194764452,0.5101976194764452
1073,0,0.4923520027695364,0.4923520027695364
1073,1,0.04789815949304865,0.0
1073,1,0.8835284990775096,0.8835284990775096
1074,1,0.2249424694742701,0.2249424694742701
1074,0,0.8902113574913766,0.8902113574913766
1074,0,0.7651603626815715,0.7651603626815715
1074,0,0.5975307817790468,0.5975307817790468
1074,0,0.10490522505016175,0.10490522505016175
1074,0,0.15459102829050408,0.15459102829050408
1074,0,0.1686060152984965,0.1686060152984965
1074,0,0.9792824001709142,0.9792824001709142
1074,1,0.07021477042063051,0.0
1074,0,0.4773777917821329,0.0
1074,0,0.770440405875595,0.0
1074,0,0.8329491255332955,0.0
1074,0,0.5263202262579364,0.0
1075,0,0.7993212880817882,0.0
1075,1,0.17139735458862926,0.17139735458862926
1075,0,0.9872899282085438,0.9872899282085438
1075,1,0.34818082835130415,0.0
1075,0,0.8368369165188394,0.0
1075,0,0.9352243991821725,0.0
1075,1,0.6313738247153625,0.6313738247153625
1075,1,0.6818425793230568,0.0
1075,0,0.49863942194065114,0.0
1075,1,0.29304340569740384,0.29304340569740384
1075,0,0.593250646957151,0.593250646957151
1075,0,0.9383727766113497,0.9383727766113497
1075,1,0.29760532524106764,0.0
1075,0,0.16262149372918422,0.0
1075,0,0.16582131175628045,0.0
1075,0,0.4244501658891312,0.0
1075,0,0.40518577923689036,0.0
1076,0,0.5002468800887155,0.0
1076,0,0.1737251515397339,0.0
1076,0,0.9497125879474767,0.0
1076,1,0.3652500364353185,0.3652500364353185
1076,0,0.909773786096496,0.909773786096496
1076,0,0.2757488366001344,0.2757488366001344
1076,1,0.926112515941981,0.0
1076,0,0.5052588903390685,0.0
1076,0,0.6916308335789599,0.0
1076,0,0.9664390265330676,0.0
1076,1,0.8385246256097474,0.8385246256097474
1077,0,0.46968812150372596,0.0
1077,0,0.025985790230374506,0.0
1077,0,0.60539122457567,0.0
1077,0,0.9274582989893166,0.0
1077,1,0.6825894476955419,0.6825894476955419
1077,0,0.20361893628549665,0.20361893628549665
1077,0,0.12802600539744902,0.12802600539744902
1077,0,0.4415314960238733,0.4415314960238733
1077,0,0.9914745819018309,0.9914745819018309
1077,0,0.9678085475635874,0.9678085475635874
1077,1,0.026172171909002784,0.0
1077,0,0.6961386748518861,0.0
1078,0,0.8316944020704793,0.0
1078,0,0.6282173037293881,0.0
1078,1,0.9250270348745162,0.9250270348745162
1078,0,0.41591294445575466,0.41591294445575466
1078,1,0.19000982975806335,0.0
1078,0,0.9132970316971231,0.0
1078,1,0.7906950973630313,0.7906950973630313
1078,0,0.7154823363078138,0.7154823363078138
1078,0,0.2630336914047683,0.2630336914047683
1078,0,0.9436739552697749,0.9436739552697749
1078,0,0.7788568576831532,0.7788568576831532
1078,0,0.11312380012549295,0.11312380012549295
1078,0,0.8368232075787488,0.8368232075787488
1078,0,0.04544122117436089,0.04544122117436089
1078,0,0.12368206341982246,0.12368206341982246
1078,0,0.6728458692443892,0.6728458692443892
1079,0,0.2994854483750845,0.0
1079,1,0.5958284328796435,0.5958284328796435
1079,0,0.9974210747739664,0.9974210747739664
1079,0,0.621959596095133,0.621959596095133
1079,0,0.43603774031548137,0.43603774031548137
1079,0,0.009220204561603218,0.009220204561603218
1079,0,0.4758726377873612,0.4758726377873612
1079,0,0.5830489028451039,0.5830489028451039
1079,1,0.37016512400120327,0.0
1079,0,0.16042841651025053,0.0
1079,0,0.27040316267525166,0.0
1079,0,0.11534125183344235,0.0
1079,1,0.1049906788552194,0.1049906788552194
1079,0,0.11142433390403705,0.11142433390403705
1080,0,0.497177963385384,0.0
1080,0,0.18364038198124988,0.0
1080,0,0.4058220150354559,0.0
1080,0,0.7198532753557138,0.0
1080,1,0.37791188488347205,0.37791188488347205
1080,0,0.15963317301179258,0.15963317301179258
1080,1,0.7973598274303058,0.0
1080,1,0.4236910951620577,0.4236910951620577
1080,1,0.48926445559645115,0.0
1080,1,0.546016522453243,0.546016522453243
1080,1,0.5073590940265326,0.0
1080,0,0.9540756033346774,0.0
1080,1,0.02452695368311275,0.02452695368311275
1080,1,0.6703961294390826,0.0
1080,0,0.19704781607001465,0.0
1080,1,0.13493264834279273,0.13493264834279273
1080,0,0.3505730768763726,0.3505730768763726
1080,1,0.09263804899366235,0.0
1080,0,0.31669672806034466,0.0
1080,0,0.5367581275467465,0.0
1081,0,0.2598805278750236,0.0
1081,1,0.3323414715516051,0.3323414715516051
1081,0,0.31641676923114914,0.31641676923114914
1081,0,0.010314196143270005,0.010314196143270005
1081,0,0.923817361528373,0.923817361528373
1081,0,0.7765954227302204,0.7765954227302204
1081,0,0.05405462687755458,0.05405462687755458
1081,0,0.7703626562619703,0.7703626562619703
1081,0,0.19753878163053484,0.19753878163053484
1081,0,0.7826870453790344,0.7826870453790344
1081,0,0.519630978553617,0.519630978553617
1081,1,0.09100209607893772,0.0
1081,0,0.4776765939404467,0.0
1082,0,0.4021915628705789,0.0
1082,0,0.8424074149336028,0.0
1082,0,0.7959222970267376,0.0
1082,1,0.673450378648322,0.673450378648322
1082,0,0.6254178444545568,0.6254178444545568
1082,1,0.035854014715163696,0.0
1082,0,0.14020562085588106,0.0
1082,0,0.6714010740799821,0.0
1082,0,0.2593555362119906,0.0
1082,0,0.36542767090403006,0.0
1082,0,0.24080961821863012,0.0
1082,0,0.7485650926793956,0.0
1082,1,0.008602037804006923,0.008602037804006923
1082,0,0.8965915298169211,0.8965915298169211
1083,0,0.8621372798597605,0.0
1083,1,0.22153139966562552,0.22153139966562552
1083,0,0.8869731690329902,0.8869731690329902
1083,0,0.6447009153850561,0.6447009153850561
1083,0,0.6047908756068521,0.6047908756068521
1083,0,0.7865430521172969,0.7865430521172969
1083,1,0.7785594202201944,0.0
1083,0,0.508143250407764,0.0
1083,0,0.9751246001415929,0.0
1083,0,0.3325105695889564,0.0
1083,0,0.411486866431637,0.0
1083,0,0.4280709332942395,0.0
1083,0,0.46773988417299517,0.0
1083,0,0.04113709470987248,0.0
1083,1,0.3715899713731933,0.3715899713731933
1083,0,0.7835370542291205,0.7835370542291205
1083,1,0.5003739673221703,0.0
1083,0,0.003865163052999776,0.0
1083,0,0.04727671122123456,0.0
1083,0,0.9459188769085589,0.0
1084,0,0.08344572107997594,0.0
1084,0,0.035293521818438034,0.0
1084,1,0.13863564038874154,0.13863564038874154
1084,0,0.5804801171419535,0.5804801171419535
1084,0,0.5214371111809607,0.5214371111809607
1084,0,0.6049072624868218,0.6049072624868218
1084,0,0.5302837897519019,0.5302837897519019
1084,0,0.4325846601211061,0.4325846601211061
1084,0,0.8508122959077918,0.8508122959077918
1084,0,0.4150944496187631,0.4150944496187631
1084,0,0.6059932964886213,0.6059932964886213
1084,0,0.41180568125288175,0.41180568125288175
1084,0,0.6190723324339878,0.6190723324339878
1084,0,0.9258044208317193,0.9258044208317193
1084,0,0.07879754290539942,0.07879754290539942
1084,0,0.8159599364622752,0.8159599364622752
1084,1,0.4643108275280051,0.0
1084,0,0.5314974603202925,0.0
1084,0,0.7132161945884837,0.0
1084,0,0.5085867920851884,0.0
1085,0,0.07870689585854829,0.0
1085,0,0.5023441225850127,0.0
1085,0,0.48144840501199915,0.0
1085,1,0.10375228659328772,0.10375228659328772
1085,0,0.03289518668804525,0.03289518668804525
1085,0,0.9609653552825759,0.9609653552825759
1085,1,0.21564669072475828,0.0
1085,0,0.13308648199728235,0.0
1085,0,0.49560393462693975,0.0
1085,1,0.39973675049704904,0.39973675049704904
1085,0,0.32046683433291845,0.32046683433291845
1086,0,0.8623697109106303,0.0
1086,0,0.6169236427953961,0.0
1086,0,0.45965408210493575,0.0
1086,0,0.8348556437924539,0.0
1086,0,0.9942839193231892,0.0
1086,1,0.44509592829137135,0.44509592829137135
1086,0,0.8389558254868555,0.8389558254868555
1086,0,0.8898760069842833,0.8898760069842833
1086,1,0.580252951068503,0.0
1086,0,0.7105412668266219,0.0
1086,0,0.012483627612919324,0.0
1086,1,0.9904568505199277,0.9904568505199277
1086,1,0.2599852296546168,0.0
1086,0,0.3871410242192568,0.0
1086,0,0.8477404531435833,0.0
1086,0,0.18039491185488754,0.0
1086,0,0.9979511837733996,0.0
1086,1,0.5864983442398464,0.5864983442398464
1086,1,0.2290634538901426,0.0
1087,1,0.26748043400774935,0.26748043400774935
1087,0,0.1550341174169153,0.1550341174169153
1087,0,0.059489461545654154,0.059489461545654154
1087,1,0.929615743754507,0.0
1087,0,0.7765152742070186,0.0
1087,0,0.6208906304715449,0.0
1087,0,0.3840901971843982,0.0
1087,0,0.7331586571163564,0.0
1087,1,0.6410296314071963,0.6410296314071963
1087,0,0.8730969349705007,0.8730969349705007
1087,0,0.8056041132957255,0.8056041132957255
1087,0,0.27690838889634295,0.27690838889634295
1088,0,0.9622488697920661,0.0
1088,0,0.12479638445637853,0.0
1088,0,0.6243306620877396,0.0
1088,0,0.021164398676743135,0.0
1088,0,0.6176434455918286,0.0
1088,0,0.14294162967736534,0.0
1088,0,0.6514858437964434,0.0
1088,0,0.8942591970654761,0.0
1088,0,0.3293106196680584,0.0
1088,0,0.6137211988793976,0.0
1088,0,0.5968860417033149,0.0
1088,0,0.37204894089569784,0.0
1088,0,0.9766141313988916,0.0
1088,0,0.3777240935076185,0.0
1088,0,0.514566711307197,0.0
1088,0,0.3791011715315964,0.0
1089,1,0.5577295007732498,0.5577295007732498
1089,0,0.4340172012772331,0.4340172012772331
1089,0,0.842728906597703,0.842728906597703
1089,0,0.5955479273022671,0.5955479273022671
1089,0,0.14647438085047104,0.14647438085047104
1089,0,0.1010637510407324,0.1010637510407324
1089,0,0.003930974539224974,0.003930974539224974
1089,0,0.6393637870648959,0.6393637870648959
1089,0,0.46136574460964674,0.46136574460964674
1089,0,0.4676684916353131,0.4676684916353131
1089,1,0.6750354692267908,0.0
1089,0,0.2636703036703364,0.0
1089,0,0.17130036449534158,0.0
1089,1,0.6758492711039931,0.6758492711039931
1089,0,0.8710894116273729,0.8710894116273729
1089,0,0.5758001630930021,0.5758001630930021
1089,0,0.595189558807799,0.595189558807799
1089,0,0.5408996353707177,0.5408996353707177
1089,0,0.9291228965773723,0.9291228965773723
1089,0,0.3921596690061794,0.3921596690061794
1090,0,0.25245570936217554,0.0
1090,0,0.717042615815443,0.0
1090,0,0.5508297148099495,0.0
1090,0,0.04089971785259061,0.0
1090,0,0.011926728561491351,0.0
1090,0,0.867920511476521,0.0
1090,0,0.6992722115688682,0.0
1090,0,0.06649699644176776,0.0
1090,1,0.697977374973107,0.697977374973107
1090,0,0.44885181191267953,0.44885181191267953
1090,0,0.975435054946644,0.975435054946644
1090,0,0.9909773214457677,0.9909773214457677
1090,0,0.5313028654695607,0.5313028654695607
1090,0,0.6187002368273207,0.6187002368273207
1090,0,0.2544203132227404,0.2544203132227404
1090,0,0.14506681336240201,0.14506681336240201
1090,0,0.4804383663684808,0.4804383663684808
1090,0,0.8942771030632921,0.8942771030632921
1091,0,0.7679688371338114,0.0
1091,0,0.9502845687982334,0.0
1091,0,0.07868599156537548,0.0
1091,0,0.6900251819702876,0.0
1091,0,0.9834681151531578,0.0
1091,1,0.9586654404885641,0.9586654404885641
1091,0,0.29696880740464826,0.29696880740464826
1091,0,0.08607959468025705,0.08607959468025705
1091,1,0.22248975546100402,0.0
1091,0,0.3393843583422821,0.0
1092,1,0.5185348312520331,0.5185348312520331
1092,0,0.2015572600487382,0.2015572600487382
1092,0,0.4059665182819554,0.4059665182819554
1092,0,0.6976850843490089,0.6976850843490089
1092,1,0.6051521546101213,0.0
1092,0,0.3919184791592826,0.0
1092,0,0.14379870008494866,0.0
1092,0,0.03287847142792899,0.0
1092,0,0.4014573225903486,0.0
1092,1,0.9374903169841108,0.9374903169841108
1092,0,0.3523474537459974,0.3523474537459974
1092,0,0.7501577779388799,0.7501577779388799
1092,0,0.1872346427132784,0.1872346427132784
1093,0,0.12475561225477849,0.0
1093,0,0.012104575126975159,0.0
1093,0,0.9246805897735757,0.0
1093,0,0.27025713651558925,0.0
1093,0,0.941010166991479,0.0
1093,1,0.8409277799918728,0.8409277799918728
1093,0,0.16668570224252754,0.16668570224252754
1093,0,0.3062398975684544,0.3062398975684544
1093,1,0.6950550602752871,0.0
1093,1,0.9983454524918631,0.9983454524918631
1093,0,0.28755161964607123,0.28755161964607123
1093,0,0.8928462784990532,0.8928462784990532
1093,0,0.5054926493749222,0.5054926493749222
1093,0,0.3295725834218117,0.3295725834218117
1094,0,0.4329240265013693,0.0
1094,1,0.11497352141676265,0.11497352141676265
1094,0,0.5994415665901431,0.5994415665901431
1094,0,0.11860783345354708,0.11860783345354708
1094,0,0.416843646136807,0.416843646136807
1094,0,0.002327488226051444,0.002327488226051444
1094,0,0.07406949157124165,0.07406949157124165
1094,0,0.7876943271670601,0.7876943271670601
1094,0,0.36143356299984697,0.36143356299984697
1094,1,0.5174226344668442,0.0
1094,0,0.3842363245174871,0.0
1094,0,0.871196706600699,0.0
1094,0,0.655353535528488,0.0
1094,0,0.5836932986823539,0.0
1094,0,0.28871847952066065,0.0
1094,0,0.9182814067862878,0.0
1095,0,0.6993253313817996,0.0
1095,0,0.7881035551346207,0.0
1095,0,0.042640089134774795,0.0
1095,0,0.18696039919549656,0.0
1095,1,0.9628853819914075,0.9628853819914075
1095,0,0.950271566065001,0.950271566065001
